Time,Name,X,Y,Force,Angle,Speed,SAngle
1.539999,Cannon,74.746849,99.529297,12.000000,0.785398,62.149220,0.450449
1.539999,Earth,0.000000,0.000000,0.000000,0.645109,0.000000,0.921062

1.549999,Cannon,75.017853,100.089218,12.000000,0.785398,62.262562,0.451082
1.549999,Earth,0.000000,0.000000,0.000000,0.644143,0.000000,0.920889

1.559999,Cannon,75.289703,100.649994,12.000000,0.785398,62.375931,0.451714
1.559999,Earth,0.000000,0.000000,0.000000,0.643187,0.000000,0.920720

1.569999,Cannon,75.562401,101.211617,12.000000,0.785398,62.489326,0.452343
1.569999,Earth,0.000000,0.000000,0.000000,0.642242,0.000000,0.920554

1.579999,Cannon,75.835953,101.774086,12.000000,0.785398,62.602745,0.452969
1.579999,Earth,0.000000,0.000000,0.000000,0.641308,0.000000,0.920391

1.589999,Cannon,76.110352,102.337402,12.000000,0.785398,62.716190,0.453594
1.589999,Earth,0.000000,0.000000,0.000000,0.640383,0.000000,0.920231

1.599999,Cannon,76.385597,102.901566,12.000000,0.785398,62.829659,0.454216
1.599999,Earth,0.000000,0.000000,0.000000,0.639470,0.000000,0.920073

1.609999,Cannon,76.661690,103.466583,12.000000,0.785398,62.943150,0.454836
1.609999,Earth,0.000000,0.000000,0.000000,0.638566,0.000000,0.919918

1.619999,Cannon,76.938629,104.032448,12.000000,0.785398,63.056667,0.455453
1.619999,Earth,0.000000,0.000000,0.000000,0.637672,0.000000,0.919765

1.629999,Cannon,77.216423,104.599159,12.000000,0.785398,63.170208,0.456069
1.629999,Earth,0.000000,0.000000,0.000000,0.636788,0.000000,0.919616

1.639999,Cannon,77.495064,105.166718,12.000000,0.785398,63.283772,0.456682
1.639999,Earth,0.000000,0.000000,0.000000,0.635914,0.000000,0.919468

1.649999,Cannon,77.774551,105.735130,12.000000,0.785398,63.397358,0.457293
1.649999,Earth,0.000000,0.000000,0.000000,0.635050,0.000000,0.919324

1.659999,Cannon,78.054886,106.304390,12.000000,0.785398,63.510967,0.457902
1.659999,Earth,0.000000,0.000000,0.000000,0.634195,0.000000,0.919181

1.669999,Cannon,78.336075,106.874496,12.000000,0.785398,63.624599,0.458509
1.669999,Earth,0.000000,0.000000,0.000000,0.633350,0.000000,0.919041

1.679999,Cannon,78.618111,107.445450,12.000000,0.785398,63.738258,0.459113
1.679999,Earth,0.000000,0.000000,0.000000,0.632514,0.000000,0.918904

1.689999,Cannon,78.900993,108.017250,12.000000,0.785398,63.851940,0.459715
1.689999,Earth,0.000000,0.000000,0.000000,0.631688,0.000000,0.918769

1.699999,Cannon,79.184723,108.589905,12.000000,0.785398,63.965645,0.460316
1.699999,Earth,0.000000,0.000000,0.000000,0.630870,0.000000,0.918636

1.709999,Cannon,79.469299,109.163406,12.000000,0.785398,64.079376,0.460914
1.709999,Earth,0.000000,0.000000,0.000000,0.630061,0.000000,0.918505

1.719999,Cannon,79.754730,109.737755,12.000000,0.785398,64.193130,0.461510
1.719999,Earth,0.000000,0.000000,0.000000,0.629262,0.000000,0.918376

